WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,DESCRIPTION,CATEGORY,SUB_CATEGORY
2011-07-06,367,3000006340,1,1,1,3.19,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,3800031829,24,18,12,86.88,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,1111085319,33,28,28,62.04,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,1111085350,18,17,17,44.64,2.48,2.48,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,1600027527,22,22,21,67.54,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,1600027528,28,25,12,134.12,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,1600027564,80,70,67,198.4,2.48,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,3000006340,1,1,1,3.19,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-07-13,367,3800031829,19,14,9,68.78,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,1111085319,22,17,17,36.96,1.68,1.88,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,1111085350,11,11,11,27.17,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,1600027527,16,16,15,49.12,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,1600027528,30,27,18,143.7,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,1600027564,26,24,18,76.7,2.95,2.95,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,3000006340,3,3,2,8.58,2.86,3.19,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-07-20,367,3800031829,25,21,14,90.5,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,1111085319,15,12,12,25.05,1.67,1.88,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,1111085350,12,10,10,29.88,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,1600027527,15,13,12,44.4,2.96,2.96,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,1600027528,42,35,15,201.18,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,1600027564,27,24,13,86.13,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,3000006340,2,2,2,4.38,2.19,3.19,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-07-27,367,3800031829,19,15,6,73.91,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,1111085319,16,14,14,26.24,1.64,1.88,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,1111085350,16,14,13,39.52,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,1600027527,39,37,37,116.61,2.99,2.96,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,1600027528,34,25,9,162.86,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,1600027564,29,23,14,92.51,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,3000006340,2,2,2,6.38,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-08-03,367,3800031829,24,19,10,93.36,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,1111085319,20,19,19,37.4,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,1111085350,4,4,4,9.88,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,1600027527,13,13,13,33.8,2.6,2.96,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,1600027528,60,47,31,230.4,3.84,4.79,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,1600027564,25,23,14,73.25,2.93,2.93,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,3000006340,3,2,1,9.57,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-08-10,367,3800031829,20,17,9,77.8,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,1111085319,10,9,9,17,1.7,1.7,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,1111085350,7,7,7,14.91,2.13,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,1600027527,11,11,11,21.45,1.95,2.96,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,1600027528,58,49,34,225.04,3.88,4.79,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,1600027564,21,20,12,57.96,2.76,2.76,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-17,367,3800031829,17,15,7,66.13,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,1111085319,9,9,9,16.83,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,1111085350,10,9,9,21.7,2.17,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,1600027527,3,3,3,6.15,2.05,2.96,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,1600027528,39,32,22,149.37,3.83,4.79,0,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,1600027564,22,21,9,67.1,3.05,3.05,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-24,367,3800031829,27,22,12,105.03,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,1111085319,5,5,5,9.45,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,1111085350,12,11,11,29.88,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,1600027527,19,19,19,55.29,2.91,2.91,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,1600027528,32,26,11,153.28,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,1600027564,17,16,5,51,3,3,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-08-31,367,3800031829,40,32,14,155.6,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,1111085319,22,21,21,41.36,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,1111085350,17,16,16,41.99,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,1600027527,14,14,14,39.9,2.85,2.85,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,1600027528,32,26,11,153.28,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,1600027564,30,28,15,92.4,3.08,3.08,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-07,367,3800031829,22,19,12,85.58,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,1111085319,23,22,22,43.47,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,1111085350,19,14,14,46.74,2.46,2.46,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,1600027527,40,37,37,120.8,3.02,3.02,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,1600027528,21,18,10,100.59,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,1600027564,25,25,20,73.25,2.93,2.93,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-14,367,3800031829,23,19,13,89.47,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,1111085319,16,16,16,29.92,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,1111085350,19,16,15,47.31,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,1600027527,24,24,23,73.68,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,1600027528,22,18,10,105.38,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,1600027564,19,19,15,54.15,2.85,2.85,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-21,367,3800031829,14,12,7,54.46,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,1111085319,19,17,17,35.91,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,1111085350,17,17,16,42.16,2.48,2.48,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,1600027527,17,17,17,52.19,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,1600027528,31,25,15,148.49,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,1600027564,26,24,11,82.94,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-09-28,367,3800031829,25,22,8,97.25,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,1111085319,16,14,14,31.84,1.99,1.99,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,1111085350,18,18,18,44.64,2.48,2.48,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,1600027527,15,15,15,46.05,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,1600027528,40,30,18,191.6,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,1600027564,22,21,16,70.18,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-05,367,3800031829,27,22,15,105.03,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,1111085319,14,14,14,27.72,1.98,1.98,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,1111085350,15,15,15,37.05,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,1600027527,18,16,15,55.26,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,1600027528,36,28,14,172.44,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,1600027564,29,27,24,89.32,3.08,3.08,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-12,367,3800031829,21,16,10,81.69,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,1111085319,14,13,13,27.86,1.99,1.99,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,1111085350,12,12,11,29.4,2.45,2.45,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,1600027527,7,7,7,21.49,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,1600027528,27,22,16,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,1600027564,23,21,18,73.37,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-19,367,3800031829,12,11,8,46.68,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,1111085319,5,5,5,9.75,1.95,1.95,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,1111085350,25,21,21,62,2.48,2.48,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,1600027527,6,6,6,18.72,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,1600027528,30,27,14,143.7,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,1600027564,17,17,13,54.23,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-10-26,367,3800031829,24,19,14,93.36,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,1111085319,13,13,13,25.87,1.99,1.99,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,1111085350,19,19,19,46.55,2.45,2.45,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,1600027527,8,8,7,24.96,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,1600027528,27,24,17,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,1600027564,28,27,23,89.32,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-02,367,3800031829,31,28,17,120.59,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,1111085319,16,13,12,31.36,1.96,1.96,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,1111085350,21,19,19,51.87,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,1600027527,23,23,21,70.15,3.05,3.05,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,1600027528,25,21,17,119.75,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,1600027564,17,16,15,54.23,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-09,367,3800031829,13,11,8,50.57,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,1111085319,13,12,12,25.35,1.95,1.95,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,1111085350,27,19,19,54,2,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,1600027527,18,18,18,48.42,2.69,3.05,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,1600027528,26,21,18,124.54,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,1600027564,24,23,21,73.44,3.06,3.06,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-16,367,3800031829,20,18,16,77.8,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,1111085319,12,11,11,23.88,1.99,1.99,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,1111085350,28,23,22,54.6,1.95,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,1600027527,53,33,32,132.5,2.5,3.05,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,1600027528,25,17,13,119.75,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,1600027564,46,33,31,110.4,2.4,3.06,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-23,367,3800031829,20,14,12,77.8,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,1111085319,8,8,8,15.92,1.99,1.99,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,1111085350,15,12,12,28.05,1.87,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,1600027527,44,31,30,107.36,2.44,3.05,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,1600027528,29,22,14,138.91,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,1600027564,49,36,31,118.09,2.41,3.06,1,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-11-30,367,3800031829,29,21,18,112.81,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,1111085319,12,12,12,21.84,1.82,1.82,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,1111085350,27,22,22,52.65,1.95,2.47,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,1600027527,9,9,8,28.08,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,1600027528,38,35,26,182.02,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,1600027564,17,16,15,47.77,2.81,2.81,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-07,367,3800031829,10,9,9,38.9,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,1111085319,14,14,14,22.82,1.63,1.82,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,1111085350,18,15,15,43.74,2.43,2.43,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,1600027527,14,14,14,43.68,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,1600027528,31,29,20,148.49,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,1600027564,35,31,28,111.65,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-14,367,3800031829,13,14,11,50.57,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,1111085319,8,8,8,13.36,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,1111085350,20,18,18,49,2.45,2.45,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,1600027527,57,48,45,113.43,1.99,3.12,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,1600027528,22,21,18,105.38,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,1600027564,19,18,16,54.15,2.85,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-21,367,3800031829,18,17,16,70.02,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,1111085319,3,2,2,4.95,1.65,1.65,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,1111085350,1,1,1,2.49,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,1600027527,39,33,33,78.78,2.02,3.12,1,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,1600027528,16,12,11,76.64,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,1600027564,21,20,17,66.99,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-12-28,367,3800031829,29,24,21,112.81,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,1111085319,4,2,2,6.64,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,1111085350,1,1,1,2.49,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,1600027527,31,29,29,59.83,1.93,3.12,1,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,1600027528,27,26,21,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,1600027564,35,29,25,111.65,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2012-01-04,367,3800031829,27,19,16,105.03,3.89,3.89,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
