WEEK_END_DATE,STORE_NUM,STORE_CITY,UPC,UNITS,VISITS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,
2017-12-23,389,Laval,3000006610,185,171,351.5,1.9,2.59,1,1,
2017-12-23,389,Laval,3700019521,7,7,24.43,3.49,3.49,0,0,
2017-12-23,389,Laval,3700031613,8,8,31.92,3.99,3.99,0,0,
2017-12-23,389,Laval,3700044982,1,1,5.49,5.49,5.49,0,0,
2017-12-23,389,Laval,3800031829,54,46,177.66,3.29,3.29,0,0,
2017-12-23,389,Laval,3800031838,23,22,70.15,3.05,3.05,0,0,
2017-12-23,389,Laval,3800039118,33,32,105.27,3.19,3.19,0,0,
2017-12-23,389,Laval,4116709565,1,1,4.99,4.99,4.99,0,0,
2017-12-23,389,Laval,7027312504,45,31,85.5,1.9,1.9,0,0,
2017-12-23,389,Laval,7027316204,80,55,128,1.6,1.9,0,0,
2017-12-23,389,Laval,7027316404,65,45,108.55,1.67,1.67,0,0,
2017-12-23,389,Laval,7110410455,7,9,17.36,2.48,2.48,0,0,
2017-12-23,389,Laval,7110410470,4,4,9.92,2.48,2.48,0,0,
2017-12-23,389,Laval,7110410471,14,12,34.72,2.48,2.48,0,0,
2017-12-23,389,Laval,7192100336,10,8,69.9,6.99,6.99,0,0,
2017-12-23,389,Laval,7192100337,8,7,55.92,6.99,6.99,0,0,
2017-12-23,389,Laval,7192100339,14,14,97.86,6.99,6.99,0,0,
2017-12-23,389,Laval,7218063052,4,4,25.52,6.38,6.38,0,0,
2017-12-23,389,Laval,7218063979,10,9,63.8,6.38,6.38,0,0,
2017-12-23,389,Laval,7218063983,8,8,51.04,6.38,6.38,0,0,
2017-12-23,389,Laval,7797502248,20,16,49.8,2.49,2.49,0,0,
2017-12-23,389,Laval,7797508004,20,20,59.8,2.99,2.99,0,0,
2017-12-23,389,Laval,7797508006,23,20,68.77,2.99,2.99,0,0,
2017-12-23,389,Laval,31254742725,3,3,11.97,3.99,3.99,0,1,
2017-12-23,389,Laval,31254742735,2,2,9.52,4.76,4.76,0,0,
2017-12-23,389,Laval,31254742835,6,6,28.56,4.76,4.76,0,0,
2017-12-23,389,Laval,88491201426,37,27,121.73,3.29,3.29,0,0,
2017-12-23,389,Laval,88491201427,20,17,68.6,3.43,3.43,0,0,
2017-12-23,389,Laval,88491212971,40,37,104,2.6,2.6,0,0,
2017-12-23,623,Ottawa,1111009477,63,51,61.74,0.98,0.98,0,0,
2017-12-23,623,Ottawa,1111009497,26,20,25.48,0.98,0.98,0,0,
2017-12-23,623,Ottawa,1111035398,1,1,3.17,3.17,3.17,0,0,
2017-12-23,623,Ottawa,1111038078,8,8,8,1,1.55,0,0,
2017-12-23,623,Ottawa,1111038080,4,4,4.6,1.15,1.56,0,0,
2017-12-23,623,Ottawa,1111085345,14,12,26.04,1.86,1.86,0,0,
2017-12-23,623,Ottawa,1111085350,10,10,18.6,1.86,2.3,0,0,
2017-12-23,623,Ottawa,1111087395,10,9,29.3,2.93,3.27,0,0,
2017-12-23,623,Ottawa,1111087396,11,10,32.34,2.94,3.27,0,0,
2017-12-23,623,Ottawa,1111087398,24,18,70.56,2.94,3.3,0,0,
2017-12-23,623,Ottawa,1600027527,49,48,133.77,2.73,2.73,0,0,
2017-12-23,623,Ottawa,1600027528,21,21,87.15,4.15,4.15,0,0,
2017-12-23,623,Ottawa,1600027564,23,23,73.37,3.19,3.19,0,0,
2017-12-23,623,Ottawa,2840004768,22,21,63.58,2.89,2.89,0,0,
2017-12-23,623,Ottawa,2840004770,21,17,60.69,2.89,2.89,0,0,
2017-12-23,623,Ottawa,3000006340,14,13,26.32,1.88,2.71,1,0,
2017-12-23,623,Ottawa,3000006560,30,27,56.4,1.88,2.59,1,0,
2017-12-23,623,Ottawa,3000006610,16,13,30.08,1.88,2.59,1,0,
2017-12-23,623,Ottawa,3700019521,2,2,6.98,3.49,3.49,0,0,
2017-12-23,623,Ottawa,3700044982,1,1,5.69,5.69,5.69,0,0,
2017-12-23,623,Ottawa,3800031829,18,17,51.84,2.88,2.88,0,0,
2017-12-23,623,Ottawa,3800031838,38,37,93.48,2.46,2.8,0,0,
2017-12-23,623,Ottawa,3800039118,23,23,57.5,2.5,2.98,0,0,
2017-12-23,623,Ottawa,4116709428,1,1,4.99,4.99,4.99,0,0,
2017-12-23,623,Ottawa,4116709448,4,4,19.96,4.99,4.99,0,0,
2017-12-23,623,Ottawa,4116709565,2,2,9.98,4.99,4.99,0,0,
2017-12-23,623,Ottawa,7192100336,14,14,92.26,6.59,6.59,0,0,
2017-12-23,623,Ottawa,7192100337,13,12,85.67,6.59,6.59,0,0,
2017-12-23,623,Ottawa,7192100339,17,17,112.03,6.59,6.59,0,0,
2017-12-23,623,Ottawa,7218063052,2,2,12.98,6.49,6.49,0,0,
2017-12-23,623,Ottawa,7218063979,6,6,38.94,6.49,6.49,0,0,
2017-12-23,623,Ottawa,7218063983,2,2,12.98,6.49,6.49,0,0,
2017-12-23,623,Ottawa,7797502248,16,9,28.64,1.79,2.24,0,0,
2017-12-23,623,Ottawa,7797508004,6,6,17.94,2.99,2.99,0,0,
2017-12-23,623,Ottawa,7797508006,11,11,32.89,2.99,2.99,0,0,
2017-12-23,623,Ottawa,31254742725,3,3,13.77,4.59,4.59,0,0,
2017-12-23,623,Ottawa,31254742735,5,5,23.95,4.79,4.79,0,1,
2017-12-23,623,Ottawa,31254742835,3,3,14.37,4.79,4.79,0,0,
2017-12-23,623,Ottawa,88491201426,24,22,80.88,3.37,3.37,0,0,
2017-12-23,623,Ottawa,88491201427,19,17,64.03,3.37,3.37,0,0,
2017-12-23,623,Ottawa,88491212971,15,15,37.5,2.5,2.5,0,0,
2017-12-30,367,Montreal,1111009477,21,16,26.04,1.24,1.49,0,1,
2017-12-30,367,Montreal,1111009497,29,22,35.96,1.24,1.48,0,1,
2017-12-30,367,Montreal,1111009507,17,15,21.08,1.24,1.49,0,1,
2017-12-30,367,Montreal,1111038078,1,1,1.58,1.58,1.58,0,0,
2017-12-30,367,Montreal,1111038080,2,2,3,1.5,1.5,0,0,
2017-12-30,367,Montreal,1111085319,10,9,18.9,1.89,1.89,0,0,
2017-12-30,367,Montreal,1111085345,2,2,3.78,1.89,1.89,0,0,
2017-12-30,367,Montreal,1111085350,4,4,8,2,2.37,0,0,
2017-12-30,367,Montreal,1111087395,36,33,109.44,3.04,4.88,1,1,
2017-12-30,367,Montreal,1111087396,31,25,94.24,3.04,4.88,1,1,
2017-12-30,367,Montreal,1111087398,29,26,88.45,3.05,4.89,1,1,
2017-12-30,367,Montreal,1600027527,12,12,35.4,2.95,2.95,0,0,
2017-12-30,367,Montreal,1600027528,31,22,142.29,4.59,4.59,0,0,
2017-12-30,367,Montreal,1600027564,16,15,49.28,3.08,3.08,0,0,
2017-12-30,367,Montreal,3000006340,9,8,17.82,1.98,2.74,1,1,
2017-12-30,367,Montreal,3000006560,34,33,63.92,1.88,2.59,1,1,
2017-12-30,367,Montreal,3000006610,18,16,34.02,1.89,2.59,1,1,
2017-12-30,367,Montreal,3700019521,1,1,3.49,3.49,3.49,0,0,
2017-12-30,367,Montreal,3800031829,12,11,39.48,3.29,3.29,0,0,
2017-12-30,367,Montreal,3800031838,8,7,25.52,3.19,3.19,0,0,
2017-12-30,367,Montreal,3800039118,6,6,19.14,3.19,3.19,0,0,
2017-12-30,367,Montreal,7027316204,10,7,9.9,0.99,1.83,0,1,
2017-12-30,367,Montreal,7027316404,8,6,16.48,2.06,1.97,0,1,
2017-12-30,367,Montreal,7192100336,3,2,20.97,6.99,6.99,0,0,
2017-12-30,367,Montreal,7192100337,5,3,34.95,6.99,6.99,0,0,
2017-12-30,367,Montreal,7192100339,3,3,20.97,6.99,6.99,0,0,
2017-12-30,367,Montreal,7218063052,1,1,6.38,6.38,6.38,0,0,
2017-12-30,367,Montreal,7218063983,1,1,6.38,6.38,6.38,0,0,
2017-12-30,367,Montreal,7797502248,3,3,7.47,2.49,2.49,0,0,
2017-12-30,367,Montreal,7797508006,5,5,14.95,2.99,2.99,0,0,
2017-12-30,367,Montreal,31254742725,1,1,3.99,3.99,3.99,0,0,
2017-12-30,367,Montreal,31254742735,1,1,4.76,4.76,4.76,0,0,
2017-12-30,367,Montreal,88491201426,10,5,32.9,3.29,3.29,0,0,
2017-12-30,367,Montreal,88491201427,3,2,9.87,3.29,3.29,0,0,
2017-12-30,367,Montreal,88491212971,15,15,39,2.6,2.6,0,0,
2017-12-30,389,Laval,1111009477,114,105,140.22,1.23,1.47,0,0,
2017-12-30,389,Laval,1111009497,49,44,60.27,1.23,1.49,0,0,
2017-12-30,389,Laval,1111009507,66,52,83.82,1.27,1.45,0,0,
2017-12-30,389,Laval,1111035398,2,2,6.12,3.06,3.06,0,0,
2017-12-30,389,Laval,1111038078,5,5,7.9,1.58,1.58,0,0,
2017-12-30,389,Laval,1111038080,9,9,14.04,1.56,1.56,0,0,
2017-12-30,389,Laval,1111085319,32,27,60.48,1.89,1.89,0,0,
2017-12-30,389,Laval,1111085345,13,13,24.31,1.87,1.87,0,0,
2017-12-30,389,Laval,1111085350,23,18,46,2,2.33,0,0,
2017-12-30,389,Laval,1111087395,45,39,132.75,2.95,4.88,1,1,
2017-12-30,389,Laval,1111087396,52,43,152.88,2.94,4.77,1,0,
2017-12-30,389,Laval,1111087398,69,58,207.69,3.01,4.78,1,1,
2017-12-30,389,Laval,1600027527,50,50,146.5,2.93,2.93,0,0,
2017-12-30,389,Laval,1600027528,22,22,100.98,4.59,4.59,0,0,
2017-12-30,389,Laval,1600027564,35,33,105.35,3.01,3.01,0,0,
2017-12-30,389,Laval,2840002333,8,8,23.12,2.89,2.89,0,0,
2017-12-30,389,Laval,2840004768,30,28,86.7,2.89,2.89,0,0,
2017-12-30,389,Laval,2840004770,22,20,63.58,2.89,2.89,0,0,
2017-12-30,389,Laval,3000006340,125,106,237.5,1.9,2.92,1,1,
2017-12-30,389,Laval,3000006560,45,40,85.05,1.89,2.59,1,1,
2017-12-30,389,Laval,3000006610,43,40,80.84,1.88,2.59,1,1,
2017-12-30,389,Laval,3500068914,1,1,7.99,7.99,7.99,0,0,
2017-12-30,389,Laval,3700019521,4,4,13.96,3.49,3.49,0,0,
2017-12-30,389,Laval,3700031613,7,7,27.93,3.99,3.99,0,0,
2017-12-30,389,Laval,3700044982,1,1,5.49,5.49,5.49,0,0,
2017-12-30,389,Laval,3800031829,41,38,134.89,3.29,3.29,0,0,
2017-12-30,389,Laval,3800031838,32,30,102.08,3.19,3.19,0,0,
2017-12-30,389,Laval,3800039118,24,23,76.56,3.19,3.19,0,0,
2017-12-30,389,Laval,4116709565,5,5,24.95,4.99,4.99,0,0,
2017-12-30,389,Laval,7027312504,36,23,69.12,1.92,1.92,0,0,
2017-12-30,389,Laval,7027316204,78,48,138.06,1.77,1.77,0,0,
2017-12-30,389,Laval,7027316404,47,32,82.25,1.75,1.75,0,0,
2017-12-30,389,Laval,7110410455,7,7,17.36,2.48,2.48,0,0,
2017-12-30,389,Laval,7110410470,3,3,7.44,2.48,2.48,0,0,
2017-12-30,389,Laval,7110410471,5,4,12.4,2.48,2.48,0,0,
2017-12-30,389,Laval,7192100336,5,5,34.95,6.99,6.99,0,0,
2017-12-30,389,Laval,7192100337,7,7,48.93,6.99,6.99,0,0,
2017-12-30,389,Laval,7192100339,17,16,118.83,6.99,6.99,0,0,
2017-12-30,389,Laval,7218063052,4,4,25.52,6.38,6.38,0,0,
2017-12-30,389,Laval,7218063979,7,6,44.66,6.38,6.38,0,0,
2017-12-30,389,Laval,7218063983,5,2,31.9,6.38,6.38,0,0,
2017-12-30,389,Laval,7797502248,11,10,27.39,2.49,2.49,0,0,
2017-12-30,389,Laval,7797508004,22,19,65.78,2.99,2.99,0,0,
2017-12-30,389,Laval,7797508006,18,18,53.82,2.99,2.99,0,0,
2017-12-30,389,Laval,31254742725,5,5,19.95,3.99,3.99,0,1,
2017-12-30,389,Laval,31254742735,3,3,14.28,4.76,4.76,0,0,
2017-12-30,389,Laval,31254742835,6,6,28.56,4.76,4.76,0,0,
2017-12-30,389,Laval,88491201426,35,25,115.15,3.29,3.29,0,0,
2017-12-30,389,Laval,88491201427,12,10,41.16,3.43,3.43,0,0,
2017-12-30,389,Laval,88491212971,30,27,78,2.6,2.6,0,0,
2017-12-30,623,Ottawa,1111009477,36,32,35.64,0.99,0.99,0,0,
2017-12-30,623,Ottawa,1111009497,16,13,16,1,1,0,0,
2017-12-30,623,Ottawa,1111035398,1,1,3.17,3.17,3.17,0,0,
2017-12-30,623,Ottawa,1111038078,10,6,10,1,1.55,0,0,
2017-12-30,623,Ottawa,1111038080,10,9,10,1,1.56,0,0,
2017-12-30,623,Ottawa,1111085319,6,6,10.98,1.83,1.83,0,0,
2017-12-30,623,Ottawa,1111085345,10,10,18.7,1.87,1.87,0,0,
2017-12-30,623,Ottawa,1111085350,13,10,24.7,1.9,2.3,0,0,
2017-12-30,623,Ottawa,1111087395,22,18,65.12,2.96,3.27,1,0,
2017-12-30,623,Ottawa,1111087396,18,14,51.66,2.87,3.27,1,0,
2017-12-30,623,Ottawa,1111087398,13,10,38.61,2.97,3.3,1,0,
2017-12-30,623,Ottawa,1600027527,48,46,131.04,2.73,2.73,0,0,
2017-12-30,623,Ottawa,1600027528,13,11,53.95,4.15,4.15,0,0,
2017-12-30,623,Ottawa,1600027564,32,31,92.48,2.89,2.89,0,0,
2017-12-30,623,Ottawa,2840002333,7,6,20.23,2.89,2.89,0,0,
2017-12-30,623,Ottawa,2840004768,12,12,34.68,2.89,2.89,0,0,
2017-12-30,623,Ottawa,2840004770,15,15,43.35,2.89,2.89,0,0,
2017-12-30,623,Ottawa,3000006340,12,9,22.56,1.88,2.71,1,0,
2017-12-30,623,Ottawa,3000006560,19,17,36.1,1.9,2.59,1,0,
2017-12-30,623,Ottawa,3000006610,7,7,13.16,1.88,2.59,1,0,
2017-12-30,623,Ottawa,3500068914,2,1,15.98,7.99,7.99,0,0,
2017-12-30,623,Ottawa,3700019521,1,1,3.49,3.49,3.49,0,0,
2017-12-30,623,Ottawa,3700031613,2,2,8.78,4.39,4.39,0,0,
2017-12-30,623,Ottawa,3800031829,25,22,72,2.88,2.88,1,0,
2017-12-30,623,Ottawa,3800031838,175,115,348.25,1.99,2.8,1,1,
2017-12-30,623,Ottawa,3800039118,152,113,305.52,2.01,2.98,1,0,
2017-12-30,623,Ottawa,4116709448,1,1,4.99,4.99,4.99,0,0,
2017-12-30,623,Ottawa,4116709565,1,1,4.99,4.99,4.99,0,0,
2017-12-30,623,Ottawa,7192100336,7,7,46.13,6.59,6.59,0,0,
2017-12-30,623,Ottawa,7192100337,11,11,72.49,6.59,6.59,0,0,
2017-12-30,623,Ottawa,7192100339,13,12,85.67,6.59,6.59,0,0,
2017-12-30,623,Ottawa,7218063052,3,3,19.47,6.49,6.49,0,0,
2017-12-30,623,Ottawa,7218063979,3,3,19.47,6.49,6.49,0,0,
2017-12-30,623,Ottawa,7218063983,4,3,25.96,6.49,6.49,0,0,
2017-12-30,623,Ottawa,7797502248,11,7,19.69,1.79,2.24,0,0,
2017-12-30,623,Ottawa,7797508004,4,4,11.96,2.99,2.99,0,0,
2017-12-30,623,Ottawa,7797508006,14,13,41.86,2.99,2.99,0,0,
2017-12-30,623,Ottawa,31254742725,2,2,9.18,4.59,4.59,0,0,
2017-12-30,623,Ottawa,31254742735,3,3,14.37,4.79,4.79,0,1,
2017-12-30,623,Ottawa,31254742835,3,3,14.37,4.79,4.79,0,0,
2017-12-30,623,Ottawa,88491201426,17,16,57.29,3.37,3.37,0,0,
2017-12-30,623,Ottawa,88491201427,12,12,40.44,3.37,3.37,0,0,
2017-12-30,623,Ottawa,88491212971,12,12,30,2.5,2.5,0,0,
2018-01-06,367,Montreal,1111009477,30,26,37.5,1.25,1.49,1,1,
2018-01-06,367,Montreal,1111009497,35,30,43.75,1.25,1.48,1,1,
2018-01-06,367,Montreal,1111009507,13,11,16.25,1.25,1.49,1,1,
2018-01-06,367,Montreal,1111035398,2,2,6.12,3.06,3.06,0,0,
2018-01-06,367,Montreal,1111038078,5,5,7.9,1.58,1.58,0,0,
2018-01-06,367,Montreal,1111038080,1,1,1.58,1.58,1.58,0,0,
2018-01-06,367,Montreal,1111085319,12,11,22.68,1.89,1.89,0,0,
2018-01-06,367,Montreal,1111085345,15,16,28.35,1.89,1.89,0,0,
2018-01-06,367,Montreal,1111085350,18,14,36.18,2.01,2.37,0,0,
2018-01-06,367,Montreal,1111087395,69,55,204.24,2.96,4.88,1,1,
2018-01-06,367,Montreal,1111087396,52,46,153.92,2.96,4.88,1,1,
2018-01-06,367,Montreal,1111087398,76,62,228.76,3.01,4.89,1,1,
2018-01-06,367,Montreal,1600027527,10,10,26.6,2.66,2.66,0,0,
2018-01-06,367,Montreal,1600027528,20,17,91.8,4.59,4.59,0,0,
2018-01-06,367,Montreal,1600027564,22,21,72.38,3.29,3.29,0,0,
2018-01-06,367,Montreal,2840004770,2,2,5.78,2.89,2.89,0,0,
2018-01-06,367,Montreal,3000006340,18,17,34.74,1.93,2.74,0,1,
2018-01-06,367,Montreal,3000006560,136,129,255.68,1.88,2.59,0,1,
2018-01-06,367,Montreal,3000006610,88,83,165.44,1.88,2.59,0,1,
2018-01-06,367,Montreal,3700031613,3,3,11.97,3.99,3.99,0,0,
2018-01-06,367,Montreal,3800031829,19,16,56.81,2.99,2.99,0,0,
2018-01-06,367,Montreal,3800031838,5,5,14.95,2.99,2.99,0,0,
2018-01-06,367,Montreal,3800039118,9,8,26.91,2.99,2.99,0,0,
2018-01-06,367,Montreal,7027316204,12,8,19.8,1.65,1.83,0,0,
2018-01-06,367,Montreal,7027316404,27,18,55.89,2.07,2.07,0,0,
2018-01-06,367,Montreal,7192100336,5,5,34.95,6.99,6.99,0,0,
2018-01-06,367,Montreal,7192100337,5,4,34.95,6.99,6.99,0,0,
2018-01-06,367,Montreal,7192100339,6,4,41.94,6.99,6.99,0,0,
2018-01-06,367,Montreal,7218063052,16,15,63.84,3.99,6.38,1,1,
2018-01-06,367,Montreal,7218063979,18,16,71.82,3.99,6.38,1,1,
2018-01-06,367,Montreal,7218063983,16,14,63.84,3.99,6.38,1,1,
2018-01-06,367,Montreal,7797502248,1,1,2.49,2.49,2.49,0,0,
2018-01-06,367,Montreal,7797508004,2,2,5.98,2.99,2.99,0,0,
2018-01-06,367,Montreal,31254742725,2,2,7.98,3.99,3.99,0,0,
2018-01-06,367,Montreal,88491201426,12,9,41.4,3.45,3.45,0,0,
2018-01-06,367,Montreal,88491201427,6,6,20.7,3.45,3.45,0,0,
2018-01-06,367,Montreal,88491212971,97,85,194,2,2.6,1,1,
2018-01-06,389,Laval,1111009477,131,117,163.75,1.25,1.47,1,1,
2018-01-06,389,Laval,1111009497,92,83,114.08,1.24,1.49,1,1,
2018-01-06,389,Laval,1111009507,42,41,52.08,1.24,1.45,1,0,
2018-01-06,389,Laval,1111035398,2,2,5.82,2.91,2.91,0,0,
2018-01-06,389,Laval,1111038078,6,6,9.48,1.58,1.58,0,0,
2018-01-06,389,Laval,1111038080,6,6,9.3,1.55,1.55,0,0,
2018-01-06,389,Laval,1111085319,47,45,87.89,1.87,1.87,0,0,
2018-01-06,389,Laval,1111085345,48,38,87.84,1.83,1.83,0,0,
2018-01-06,389,Laval,1111085350,99,80,195.03,1.97,2.33,0,0,
2018-01-06,389,Laval,1111087395,65,57,192.4,2.96,4.88,1,0,
2018-01-06,389,Laval,1111087396,72,63,210.96,2.93,4.77,1,0,
2018-01-06,389,Laval,1111087398,100,81,297,2.97,4.78,1,1,
2018-01-06,389,Laval,1600027527,78,74,226.98,2.91,2.91,0,0,
2018-01-06,389,Laval,1600027528,40,38,183.6,4.59,4.59,0,0,
2018-01-06,389,Laval,1600027564,44,44,124.96,2.84,2.84,0,0,
2018-01-06,389,Laval,2840002333,8,8,23.12,2.89,2.89,0,0,
2018-01-06,389,Laval,2840004768,18,17,52.02,2.89,2.89,0,0,
2018-01-06,389,Laval,2840004770,8,8,23.12,2.89,2.89,0,0,
2018-01-06,389,Laval,3000006340,84,71,161.28,1.92,2.92,0,0,
2018-01-06,389,Laval,3000006560,172,151,323.36,1.88,2.59,0,1,
2018-01-06,389,Laval,3000006610,195,171,368.55,1.89,2.59,0,1,
2018-01-06,389,Laval,3700019521,17,15,42.5,2.5,3.49,0,1,
2018-01-06,389,Laval,3700031613,4,4,15.96,3.99,3.99,0,0,
2018-01-06,389,Laval,3700044982,8,8,36,4.5,5.49,0,0,
2018-01-06,389,Laval,3800031829,63,54,207.27,3.29,3.29,0,0,
2018-01-06,389,Laval,3800031838,32,30,98.88,3.09,3.09,0,0,
2018-01-06,389,Laval,3800039118,19,18,60.61,3.19,3.19,0,0,
2018-01-06,389,Laval,4116709428,1,1,4.59,4.59,4.59,0,0,
2018-01-06,389,Laval,4116709565,2,2,9.98,4.99,4.99,0,0,
2018-01-06,389,Laval,7027312504,47,28,82.25,1.75,1.75,0,0,
2018-01-06,389,Laval,7027316204,58,38,108.46,1.87,1.87,0,0,
2018-01-06,389,Laval,7027316404,25,18,36.25,1.45,1.75,0,0,
2018-01-06,389,Laval,7110410455,2,2,4.96,2.48,2.48,0,0,
2018-01-06,389,Laval,7110410470,4,4,9.92,2.48,2.48,0,0,
2018-01-06,389,Laval,7110410471,1,1,2.48,2.48,2.48,0,0,
2018-01-06,389,Laval,7192100336,6,5,41.94,6.99,6.99,0,0,
2018-01-06,389,Laval,7192100337,8,8,55.92,6.99,6.99,0,0,
2018-01-06,389,Laval,7192100339,33,26,230.67,6.99,6.99,0,0,
2018-01-06,389,Laval,7218063052,48,39,191.52,3.99,6.38,1,1,
2018-01-06,389,Laval,7218063979,72,59,287.28,3.99,6.38,1,0,
2018-01-06,389,Laval,7218063983,42,37,167.58,3.99,6.38,1,1,
2018-01-06,389,Laval,7797502248,9,9,22.41,2.49,2.49,0,0,
2018-01-06,389,Laval,7797508004,14,13,41.86,2.99,2.99,0,0,
2018-01-06,389,Laval,7797508006,12,12,35.88,2.99,2.99,0,0,
2018-01-06,389,Laval,31254742725,2,2,7.98,3.99,3.99,0,0,
2018-01-06,389,Laval,31254742735,6,6,28.56,4.76,4.76,0,0,
2018-01-06,389,Laval,31254742835,6,5,28.56,4.76,4.76,0,0,
2018-01-06,389,Laval,88491201426,41,28,134.89,3.29,3.29,0,0,
2018-01-06,389,Laval,88491201427,14,13,48.02,3.43,3.43,0,0,
2018-01-06,389,Laval,88491212971,110,95,222.2,2.02,2.6,1,1,
2018-01-06,623,Ottawa,1111009477,32,33,31.68,0.99,0.99,1,0,
2018-01-06,623,Ottawa,1111009497,26,23,26,1,1,1,0,
2018-01-06,623,Ottawa,1111035398,1,1,3.17,3.17,3.17,0,0,
2018-01-06,623,Ottawa,1111038078,10,10,13.3,1.33,1.55,0,0,
2018-01-06,623,Ottawa,1111038080,4,4,5.76,1.44,1.44,0,0,
2018-01-06,623,Ottawa,1111085319,5,5,8.7,1.74,1.74,0,0,
2018-01-06,623,Ottawa,1111085345,16,16,29.12,1.82,1.82,0,0,
2018-01-06,623,Ottawa,1111085350,17,16,33.66,1.98,2.3,0,0,
2018-01-06,623,Ottawa,1111087395,17,14,50.83,2.99,3.27,1,0,
2018-01-06,623,Ottawa,1111087396,28,18,83.72,2.99,3.27,1,0,
2018-01-06,623,Ottawa,1111087398,30,19,88.5,2.95,3.3,1,0,
2018-01-06,623,Ottawa,1600027527,71,69,192.41,2.71,2.71,0,0,
2018-01-06,623,Ottawa,1600027528,20,20,83,4.15,4.15,0,0,
2018-01-06,623,Ottawa,1600027564,31,31,91.76,2.96,2.96,0,0,
2018-01-06,623,Ottawa,2840002333,4,4,11.56,2.89,2.89,0,0,
2018-01-06,623,Ottawa,2840004768,14,13,40.46,2.89,2.89,0,0,
2018-01-06,623,Ottawa,2840004770,10,12,28.9,2.89,2.89,0,0,
2018-01-06,623,Ottawa,3000006340,11,10,20.68,1.88,2.71,0,0,
2018-01-06,623,Ottawa,3000006560,23,20,43.93,1.91,2.59,0,0,
2018-01-06,623,Ottawa,3000006610,14,12,26.32,1.88,2.59,0,0,
2018-01-06,623,Ottawa,3500068914,1,1,7.99,7.99,7.99,0,0,
2018-01-06,623,Ottawa,3700019521,4,3,10,2.5,3.49,1,1,
2018-01-06,623,Ottawa,3700031613,2,2,8.78,4.39,4.39,0,0,
2018-01-06,623,Ottawa,3700044982,4,4,18,4.5,5.69,1,1,
2018-01-06,623,Ottawa,3800031829,45,41,129.6,2.88,2.88,0,0,
2018-01-06,623,Ottawa,3800031838,32,31,95.68,2.99,2.99,0,0,
2018-01-06,623,Ottawa,3800039118,56,55,150.64,2.69,2.98,0,1,
2018-01-06,623,Ottawa,4116709428,2,2,8.98,4.49,4.99,0,0,
2018-01-06,623,Ottawa,4116709448,2,2,9.98,4.99,4.99,0,0,
2018-01-06,623,Ottawa,4116709565,1,1,4.99,4.99,4.99,0,0,
2018-01-06,623,Ottawa,7192100336,18,17,118.62,6.59,6.59,0,0,
2018-01-06,623,Ottawa,7192100337,14,14,92.26,6.59,6.59,0,0,
2018-01-06,623,Ottawa,7192100339,23,20,151.57,6.59,6.59,0,0,
2018-01-06,623,Ottawa,7218063052,20,18,79.8,3.99,6.49,1,0,
2018-01-06,623,Ottawa,7218063979,28,22,111.72,3.99,6.49,1,1,
2018-01-06,623,Ottawa,7218063983,19,17,75.81,3.99,6.49,1,1,
2018-01-06,623,Ottawa,7797502248,6,4,10.74,1.79,1.79,0,0,
2018-01-06,623,Ottawa,7797508004,5,5,14.95,2.99,2.99,0,0,
2018-01-06,623,Ottawa,7797508006,6,6,17.94,2.99,2.99,0,0,
2018-01-06,623,Ottawa,31254742725,5,5,22.95,4.59,4.59,0,0,
2018-01-06,623,Ottawa,31254742735,3,3,14.37,4.79,4.79,0,0,
2018-01-06,623,Ottawa,31254742835,1,1,4.79,4.79,4.79,0,0,
2018-01-06,623,Ottawa,88491201426,20,18,67.4,3.37,3.37,0,0,
2018-01-06,623,Ottawa,88491201427,29,26,97.73,3.37,3.37,0,0,
2018-01-06,623,Ottawa,88491212971,33,30,66.66,2.02,2.5,1,1,
2018-01-13,367,Montreal,1111009477,37,33,45.88,1.24,1.49,1,1,
2018-01-13,367,Montreal,1111009497,86,78,106.64,1.24,1.48,1,1,
2018-01-13,367,Montreal,1111009507,71,65,88.04,1.24,1.49,1,1,
2018-01-13,367,Montreal,1111035398,1,1,3.06,3.06,3.06,0,0,
2018-01-13,367,Montreal,1111038078,5,5,7.75,1.55,1.55,0,0,
2018-01-13,367,Montreal,1111038080,3,3,4.74,1.58,1.58,0,0,
2018-01-13,367,Montreal,1111085319,17,16,31.96,1.88,1.88,0,0,
2018-01-13,367,Montreal,1111085345,18,18,34.02,1.89,1.89,0,0,
2018-01-13,367,Montreal,1111085350,34,27,68,2,2.37,0,0,
2018-01-13,367,Montreal,1111087395,73,66,216.81,2.97,4.88,0,1,
2018-01-13,367,Montreal,1111087396,80,67,236.8,2.96,4.88,0,1,
2018-01-13,367,Montreal,1111087398,67,59,198.99,2.97,4.89,0,1,
2018-01-13,367,Montreal,1600027527,24,24,70.8,2.95,2.95,0,0,
2018-01-13,367,Montreal,1600027528,21,18,96.39,4.59,4.59,0,0,
2018-01-13,367,Montreal,1600027564,17,17,55.93,3.29,3.29,0,0,
2018-01-13,367,Montreal,2840004768,2,2,5.78,2.89,2.89,0,0,
2018-01-13,367,Montreal,2840004770,1,1,2.89,2.89,2.89,0,0,
2018-01-13,367,Montreal,3000006340,21,20,42.84,2.04,2.74,1,1,
2018-01-13,367,Montreal,3000006560,99,83,187.11,1.89,2.59,1,1,
