area_code,area,item_code,item,element_code,element,unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
58,Ecuador,249,Coconuts,5312,Area harvested,ha,3897,3687,3414,3540,3543,3114,3120,3200,3400,3000,3367,1579,2883,2919,2615
58,Ecuador,249,Coconuts,5419,Yield,hg/ha,56551,67499,63187,59246,64999,65350,65385,65625,62338,59967,57590,58253,60253,59948,59644
58,Ecuador,249,Coconuts,5510,Production,tonnes,22038,24887,21572,20973,23029,20350,20400,21000,21195,17990,19390,9200,17372,17500,15600
60,El Salvador,249,Coconuts,5312,Area harvested,ha,7000,8400,2310,4500,4342,4379,4649,5045,5499,5496,5114,4945,4902,4983,6060
60,El Salvador,249,Coconuts,5419,Yield,hg/ha,105090,105089,105091,122222,123337,123332,123140,125003,100000,100109,106932,110812,111661,111314,110968
60,El Salvador,249,Coconuts,5510,Production,tonnes,73563,88275,24276,55000,53553,54007,57248,63064,54990,55020,54690,54800,54740,55466,67250
69,French Guiana,249,Coconuts,5312,Area harvested,ha,65,68,68,69,71,72,73,74,75,77,78,79,80,82,83
69,French Guiana,249,Coconuts,5419,Yield,hg/ha,35601,35026,35120,34815,34697,34578,34460,34341,34223,34104,33986,33867,33749,33630,33512
69,French Guiana,249,Coconuts,5510,Production,tonnes,233,239,238,241,245,248,251,255,258,261,264,268,271,274,278
86,Grenada,249,Coconuts,5312,Area harvested,ha,1949,1938,1926,1894,1893,1860,1860,2000,1960,1700,1850,1760,1800,1750,1732
86,Grenada,249,Coconuts,5419,Yield,hg/ha,34708,34794,34879,34911,34897,34946,34946,36300,35051,35235,34995,36034,36278,36343,36143
86,Grenada,249,Coconuts,5510,Production,tonnes,6764,6742,6717,6613,6607,6500,6500,7260,6870,5990,6474,6342,6530,6360,6260
87,Guadeloupe,249,Coconuts,5312,Area harvested,ha,120,116,115,110,107,104,99,96,92,89,86,83,77,79,85
87,Guadeloupe,249,Coconuts,5419,Yield,hg/ha,22047,22804,23562,24232,24815,25397,25980,26563,27145,27728,28311,28894,29476,30059,30642
87,Guadeloupe,249,Coconuts,5510,Production,tonnes,265,265,270,266,265,264,257,254,251,248,244,241,227,237,262
89,Guatemala,249,Coconuts,5312,Area harvested,ha,10700,8900,5800,4200,4200,4700,4700,4800,4372,4084,4000,4000,4100,4100,4000
89,Guatemala,249,Coconuts,5419,Yield,hg/ha,42056,44944,44828,45238,45238,44681,44681,45148,49608,53129,58050,56963,56068,56151,56632
89,Guatemala,249,Coconuts,5510,Production,tonnes,45000,40000,26000,19000,19000,21000,21000,21671,21689,21698,23220,22785,22988,23022,22653
91,Guyana,249,Coconuts,5312,Area harvested,ha,15000,19000,15000,14846,14963,15064,22900,15600,17500,17300,17100,16618,17000,17000,17382
91,Guyana,249,Coconuts,5419,Yield,hg/ha,52400,46053,46875,47362,46991,46677,45095,45072,44914,45046,44880,45204,44312,44329,44728
91,Guyana,249,Coconuts,5510,Production,tonnes,78600,87500,70313,70313,70313,70313,103268,70313,78600,77930,76745,75120,75330,75360,77748
93,Haiti,249,Coconuts,5312,Area harvested,ha,9000,8500,8243,8394,8600,8546,8553,13800,10500,9139,9768,9541,9557,9817,9641
93,Haiti,249,Coconuts,5419,Yield,hg/ha,30000,28235,29117,29186,29651,29252,29230,28986,29166,29218,29271,29293,29316,28523,28981
93,Haiti,249,Coconuts,5510,Production,tonnes,27000,24000,24000,24500,25500,25000,25000,40000,30625,26703,28593,27950,28017,28000,27940
95,Honduras,249,Coconuts,5312,Area harvested,ha,2350,2350,1975,1906,1839,1772,1900,1900,1600,1700,1711,1676,1701,1700,1656
95,Honduras,249,Coconuts,5419,Yield,hg/ha,88251,89149,81251,84087,87036,90214,86842,86842,86875,85294,86256,88304,87163,87270,87377
95,Honduras,249,Coconuts,5510,Production,tonnes,20739,20950,16047,16027,16006,15986,16500,16500,13900,14500,14760,14800,14830,14836,14470
109,Jamaica,249,Coconuts,5312,Area harvested,ha,40500,35000,51000,51000,51000,51000,57000,56000,60000,48000,52344,49858,41456,40307,40308
109,Jamaica,249,Coconuts,5419,Yield,hg/ha,41975,51429,52078,52078,52078,52078,54474,55536,54955,54979,55370,58566,58178,58873,59569
109,Jamaica,249,Coconuts,5510,Production,tonnes,170000,180000,265600,265600,265600,265600,310500,311000,329730,263900,289830,292000,241180,237300,240111
135,Martinique,249,Coconuts,5312,Area harvested,ha,551,557,562,565,575,580,575,580,575,510,467,443,450,470,480
135,Martinique,249,Coconuts,5419,Yield,hg/ha,20871,20513,20285,20160,20000,19630,19737,19677,19834,22345,24385,25688,25270,24177,23656
135,Martinique,249,Coconuts,5510,Production,tonnes,1150,1143,1140,1139,1150,1139,1135,1141,1140,1140,1139,1138,1137,1136,1135
138,Mexico,249,Coconuts,5312,Area harvested,ha,170282,162000,166000,151000,184000,169000,164100,171000,178500,179000,179000,179000,176000,176000,176487
138,Mexico,249,Coconuts,5419,Yield,hg/ha,65597,67901,67982,68000,67946,69041,69001,68246,69826,62641,63219,61899,63509,66533,66191
138,Mexico,249,Coconuts,5510,Production,tonnes,1117000,1100000,1128500,1026800,1250200,1166800,1132300,1167000,1246400,1121278,1131618,1108000,1117760,1170988,1168176
157,Nicaragua,249,Coconuts,5312,Area harvested,ha,1000,1000,1100,1000,1150,1200,1200,1300,1350,1135,1272,1264,1400,1400,1403
157,Nicaragua,249,Coconuts,5419,Yield,hg/ha,50000,52000,50000,56000,50435,50000,50000,50000,49630,48184,47420,46821,42786,42786,45263
157,Nicaragua,249,Coconuts,5510,Production,tonnes,5000,5200,5500,5600,5800,6000,6000,6500,6700,5470,6030,5920,5990,5990,6351
166,Panama,249,Coconuts,5312,Area harvested,ha,4000,4000,3799,3754,3876,3938,4100,4073,4200,4255,4313,3979,4046,4114,4183
166,Panama,249,Coconuts,5419,Yield,hg/ha,40465,35340,36641,36523,36471,36444,35546,36327,35776,35855,35923,36074,36024,35974,35924
166,Panama,249,Coconuts,5510,Production,tonnes,16186,14136,13921,13709,14135,14353,14574,14798,15026,15257,15492,14354,14575,14800,15028
170,Peru,249,Coconuts,5312,Area harvested,ha,2275,1646,1423,1428,1414,1477,1563,1895,2010,1995,2077,2346,2432,2454,2443
170,Peru,249,Coconuts,5419,Yield,hg/ha,95077,127211,159852,158424,162079,156764,146372,130470,124697,120135,128329,132826,138063,133341,143045
170,Peru,249,Coconuts,5510,Production,tonnes,21630,20939,22747,22623,22918,23154,22878,24724,25064,23967,26654,31161,33577,32722,34946
177,Puerto Rico,249,Coconuts,5312,Area harvested,ha,900,606,494,433,542,292,300,310,350,331,328,321,315,309,304
177,Puerto Rico,249,Coconuts,5419,Yield,hg/ha,57422,85394,105566,133695,133672,133836,133333,132258,131447,142518,144905,147720,150536,153352,156168
177,Puerto Rico,249,Coconuts,5510,Production,tonnes,5168,5178,5214,5789,7245,3908,4000,4100,4595,4713,4748,4747,4746,4745,4745
188,Saint Kitts and Nevis,249,Coconuts,5312,Area harvested,ha,188,198,220,215,200,200,220,230,240,245,252,700,608,608,581
188,Saint Kitts and Nevis,249,Coconuts,5419,Yield,hg/ha,53167,52942,50000,51163,55000,50000,45455,54348,55000,40408,46315,49140,49528,49312,49096
188,Saint Kitts and Nevis,249,Coconuts,5510,Production,tonnes,1000,1050,1100,1100,1100,1000,1000,1250,1320,990,1165,3440,3012,2996,2852
189,Saint Lucia,249,Coconuts,5312,Area harvested,ha,3500,3100,3300,3500,3200,2500,3500,3419,3750,3180,3200,3000,2800,3000,2633
189,Saint Lucia,249,Coconuts,5419,Yield,hg/ha,40000,40323,40000,40000,40625,40000,40000,41190,40000,43862,45994,48023,53214,50000,49413
189,Saint Lucia,249,Coconuts,5510,Production,tonnes,14000,12500,13200,14000,13000,10000,14000,14084,15000,13947,14718,14407,14900,15000,13010
191,Saint Vincent and the Grenadines,249,Coconuts,5312,Area harvested,ha,560,885,1090,1100,1140,1120,1150,1300,1340,1350,588,595,596,602,603
191,Saint Vincent and the Grenadines,249,Coconuts,5419,Yield,hg/ha,37143,37175,37248,37000,36842,37054,37391,36154,36567,37037,34014,36370,34178,38439,37463
191,Saint Vincent and the Grenadines,249,Coconuts,5510,Production,tonnes,2080,3290,4060,4070,4200,4150,4300,4700,4900,5000,2000,2164,2037,2314,2259
207,Suriname,249,Coconuts,5312,Area harvested,ha,1082,1078,1036,962,820,690,781,777,771,813,822,570,467,953,1099
207,Suriname,249,Coconuts,5419,Yield,hg/ha,78715,74731,96844,106788,74841,74551,63649,91583,110350,110873,105949,77000,87580,113179,117197
207,Suriname,249,Coconuts,5510,Production,tonnes,8517,8056,10033,10273,6137,5144,4971,7116,8508,9014,8709,4389,4090,10786,12880
220,Trinidad and Tobago,249,Coconuts,5312,Area harvested,ha,4250,4000,4100,3000,3300,3115,3097,3063,2993,2549,2656,2513,2500,2500,2834
220,Trinidad and Tobago,249,Coconuts,5419,Yield,hg/ha,54118,57500,58537,55000,54545,57780,58130,58770,60144,61263,62642,64735,65395,82276,77973
220,Trinidad and Tobago,249,Coconuts,5510,Production,tonnes,23000,23000,24000,16500,18000,18000,18000,18000,18000,15615,16635,16270,16349,20569,22095
236,Venezuela (Bolivarian Republic of),249,Coconuts,5312,Area harvested,ha,23102,21089,21054,19855,19658,17144,18177,17498,14442,16000,17781,17819,11750,13430,10366
236,Venezuela (Bolivarian Republic of),249,Coconuts,5419,Yield,hg/ha,48081,50169,83169,97932,83237,85701,95394,108966,106709,84638,101710,100160,109814,110501,116820
236,Venezuela (Bolivarian Republic of),249,Coconuts,5510,Production,tonnes,111076,105801,175105,194443,163628,146926,173397,190668,154109,135421,180851,178475,129031,148403,121096
23,Belize,656,"Coffee, green",5312,Area harvested,ha,40,70,70,70,70,20,40,45,40,52,51,56,60,65,72
23,Belize,656,"Coffee, green",5419,Yield,hg/ha,41250,32714,32429,32714,33000,27000,23750,10000,22500,20103,17851,16259,14840,13422,12003
23,Belize,656,"Coffee, green",5510,Production,tonnes,165,229,227,229,231,54,95,45,90,106,91,91,90,88,86
19,Bolivia (Plurinational State of),656,"Coffee, green",5312,Area harvested,ha,24404,24691,24845,25020,25129,25518,25555,25676,25756,26373,29349,29603,31245,30291,30365
19,Bolivia (Plurinational State of),656,"Coffee, green",5419,Yield,hg/ha,11349,9755,9866,9872,9768,9788,9889,10520,10601,10719,9311,9322,9005,9724,9413
19,Bolivia (Plurinational State of),656,"Coffee, green",5510,Production,tonnes,27696,24086,24513,24700,24546,24976,25272,27012,27305,28270,27327,27596,28137,29455,28582
21,Brazil,656,"Coffee, green",5312,Area harvested,ha,2267968,2336031,2370910,2395501,2368040,2325920,2312157,2264129,2222224,2135508,2159785,2148775,2120080,2085522,1997827
21,Brazil,656,"Coffee, green",5419,Yield,hg/ha,8393,7789,11175,8295,10412,9201,11130,9933,12586,11426,13461,12568,14327,14215,14036
21,Brazil,656,"Coffee, green",5510,Production,tonnes,1903562,1819569,2649610,1987074,2465710,2140169,2573368,2249011,2796927,2440056,2907265,2700540,3037534,2964538,2804070
44,Colombia,656,"Coffee, green",5312,Area harvested,ha,675342,704846,710510,721362,771219,806884,785535,797660,732656,765345,778052,723921,696023,771725,795563
44,Colombia,656,"Coffee, green",5419,Yield,hg/ha,9434,9309,9808,9622,8745,8268,9226,9491,9400,6124,6881,6472,6638,8464,9156
44,Colombia,656,"Coffee, green",5510,Production,tonnes,637140,656160,696840,694080,674400,667140,724740,757080,688680,468720,535380,468540,462000,653160,728400
48,Costa Rica,656,"Coffee, green",5312,Area harvested,ha,106000,113130,113387,113387,98681,98681,98681,98681,98681,98681,98681,98681,93774,93774,93774
48,Costa Rica,656,"Coffee, green",5419,Yield,hg/ha,15226,13285,12424,11664,12768,12735,10239,12268,11346,9262,9847,10142,12570,7612,9695
48,Costa Rica,656,"Coffee, green",5510,Production,tonnes,161395,150289,140874,132259,126000,125669,101038,121058,111959,91403,97171,100083,117873,71381,90916
49,Cuba,656,"Coffee, green",5312,Area harvested,ha,55000,52000,49000,50000,51607,36000,28000,45000,20800,26600,27000,27500,28000,28000,28500
49,Cuba,656,"Coffee, green",5419,Yield,hg/ha,3000,3023,3000,3000,2953,3000,3000,3000,3000,3000,3122,3691,2700,3194,3214
49,Cuba,656,"Coffee, green",5510,Production,tonnes,16500,15720,14700,15000,15240,10800,8400,13500,6240,7980,8430,10150,7560,8944,9159
55,Dominica,656,"Coffee, green",5312,Area harvested,ha,426,425,425,420,440,451,461,450,482,487,494,501,610,615,519
55,Dominica,656,"Coffee, green",5419,Yield,hg/ha,8599,8660,8725,9048,8638,8549,8374,9000,7578,6905,6230,5600,3852,4065,4486
55,Dominica,656,"Coffee, green",5510,Production,tonnes,366,368,371,380,380,385,386,405,365,337,308,281,235,250,233
56,Dominican Republic,656,"Coffee, green",5312,Area harvested,ha,139372,139373,133342,133342,133342,133342,133342,133342,131000,133342,133342,133342,75472,75472,57646
56,Dominican Republic,656,"Coffee, green",5419,Yield,hg/ha,3268,2545,2800,2769,2656,3023,4026,3772,3637,2846,1641,2047,3579,2142,2337
56,Dominican Republic,656,"Coffee, green",5510,Production,tonnes,45546,35476,37330,36929,35421,40303,53688,50297,47642,37950,21876,27296,27009,16169,13470
58,Ecuador,656,"Coffee, green",5312,Area harvested,ha,286746,296348,225450,215978,242196,243265,180676,177804,168479,171923,144931,98347,78710,61627,35483
58,Ecuador,656,"Coffee, green",5419,Yield,hg/ha,4814,5561,3511,3830,3572,4231,1741,2176,2202,1956,2163,2423,933,1259,1191
58,Ecuador,656,"Coffee, green",5510,Production,tonnes,138030,164790,79149,82720,86522,102923,31461,38687,37096,33624,31347,23829,7340,7760,4225
60,El Salvador,656,"Coffee, green",5312,Area harvested,ha,162190,162190,160945,160691,160091,160691,155407,153706,153846,153846,152340,139958,139958,139860,140000
60,El Salvador,656,"Coffee, green",5419,Yield,hg/ha,7034,6918,5686,5051,5190,5474,5492,6269,6352,4978,7394,5866,6394,2350,2998
60,El Salvador,656,"Coffee, green",5510,Production,tonnes,114087,112201,91513,81157,83088,87963,85350,96355,97727,76591,112636,82095,89489,32864,41965
87,Guadeloupe,656,"Coffee, green",5312,Area harvested,ha,35,36,36,30,19,25,25,25,28,30,31,33,35,36,35
87,Guadeloupe,656,"Coffee, green",5419,Yield,hg/ha,10000,9688,9741,10000,10000,10000,9767,9748,9549,9561,9574,9587,9599,9612,9624
87,Guadeloupe,656,"Coffee, green",5510,Production,tonnes,35,35,35,30,19,25,24,24,27,29,30,31,34,35,34
89,Guatemala,656,"Coffee, green",5312,Area harvested,ha,273000,273000,245000,253102,247756,247756,247756,248533,249775,251024,250311,255220,254328,250624,243146
89,Guatemala,656,"Coffee, green",5419,Yield,hg/ha,11431,10099,9054,9648,10102,10021,9474,9801,9948,9930,9922,10399,10712,9922,9523
89,Guatemala,656,"Coffee, green",5510,Production,tonnes,312060,275700,221820,244200,250279,248277,234712,243599,248471,249275,248359,265406,272432,248668,231536
91,Guyana,656,"Coffee, green",5312,Area harvested,ha,35,350,400,640,640,645,645,650,650,560,560,565,565,570,570
91,Guyana,656,"Coffee, green",5419,Yield,hg/ha,4286,4371,7500,7500,7500,7442,7442,7385,7385,7500,7500,7434,7434,7368,7559
91,Guyana,656,"Coffee, green",5510,Production,tonnes,15,153,300,480,480,480,480,480,480,420,420,420,420,420,431
93,Haiti,656,"Coffee, green",5312,Area harvested,ha,57800,54000,52000,57800,55900,67500,67596,90600,67500,72348,74894,76779,78332,113539,68114
93,Haiti,656,"Coffee, green",5419,Yield,hg/ha,5190,5185,5192,5190,5188,5185,5178,5188,5185,5184,5187,5170,5171,5172,5173
93,Haiti,656,"Coffee, green",5510,Production,tonnes,30000,28000,27000,30000,29000,35000,35000,47000,35000,37506,38851,39697,40507,58720,35232
95,Honduras,656,"Coffee, green",5312,Area harvested,ha,210769,216562,204490,228438,236376,238455,250012,239000,242000,242683,313429,328375,347065,287678,301424
95,Honduras,656,"Coffee, green",5419,Yield,hg/ha,9172,9491,8447,7673,7830,7995,8545,9887,9957,9530,7796,8659,9894,9757,9363
95,Honduras,656,"Coffee, green",5510,Production,tonnes,193309,205545,172727,175284,185090,190640,213636,236302,240948,231288,244335,284347,343403,280697,282230
109,Jamaica,656,"Coffee, green",5312,Area harvested,ha,5100,5600,5600,6100,5600,8400,11250,11250,11250,13924,9000,8515,7500,8000,7800
109,Jamaica,656,"Coffee, green",5419,Yield,hg/ha,4353,5143,4929,5410,4286,10592,11013,13437,8031,8946,10134,9511,8916,8730,6792
109,Jamaica,656,"Coffee, green",5510,Production,tonnes,2220,2880,2760,3300,2400,8897,12390,15117,9035,12456,9121,8099,6687,6984,5298
135,Martinique,656,"Coffee, green",5312,Area harvested,ha,16,17,16,16,17,16,16,16,18,19,19,20,22,30,28
135,Martinique,656,"Coffee, green",5419,Yield,hg/ha,25000,23771,23283,22681,21966,21238,19675,18787,17891,16985,16055,15025,13585,8333,9865
135,Martinique,656,"Coffee, green",5510,Production,tonnes,40,40,37,36,37,34,31,30,32,32,31,30,29,25,28
138,Mexico,656,"Coffee, green",5312,Area harvested,ha,701326,747416,724558,742837,760581,762261,763418,772036,766984,765697,741410,688208,695350,700117,699307
138,Mexico,656,"Coffee, green",5419,Yield,hg/ha,4822,4054,4320,4185,4108,3862,3663,3479,3396,3454,3308,3445,3540,3308,3070
138,Mexico,656,"Coffee, green",5510,Production,tonnes,338170,302996,313027,310861,312413,294364,279635,268565,260442,264472,245271,237056,246121,231596,214667
157,Nicaragua,656,"Coffee, green",5312,Area harvested,ha,107865,108848,115200,115200,115200,126879,114189,126879,115883,118679,113680,120283,119927,108074,115920
157,Nicaragua,656,"Coffee, green",5419,Yield,hg/ha,7621,6137,5229,7181,4994,7523,6170,7882,6555,7769,6924,8636,7250,7768,7738
157,Nicaragua,656,"Coffee, green",5510,Production,tonnes,82206,66799,60235,82727,57533,95455,70455,100000,75957,92205,78712,103882,86944,83949,89700
166,Panama,656,"Coffee, green",5312,Area harvested,ha,21565,33500,25300,25700,28400,29200,28500,30600,29600,28800,27800,21919,22473,15853,14926
166,Panama,656,"Coffee, green",5419,Yield,hg/ha,4755,4500,4502,4508,4500,4504,4507,4507,4501,4500,4486,4483,4472,4476,4481
166,Panama,656,"Coffee, green",5510,Production,tonnes,10255,15074,11390,11587,12779,13153,12844,13790,13324,12961,12470,9826,10049,7096,6688
169,Paraguay,656,"Coffee, green",5312,Area harvested,ha,5129,3857,3395,3094,3101,2700,2570,2600,291,300,290,290,294,294,294
169,Paraguay,656,"Coffee, green",5419,Yield,hg/ha,6996,7132,7169,9971,10813,10741,11829,11923,9381,9367,12759,12759,12585,12993,13129
169,Paraguay,656,"Coffee, green",5510,Production,tonnes,3588,2751,2434,3085,3353,2900,3040,3100,273,281,370,370,370,382,386
170,Peru,656,"Coffee, green",5312,Area harvested,ha,264492,274252,287379,291844,295139,301534,321449,324062,333388,342621,349633,367096,370632,399523,361671
170,Peru,656,"Coffee, green",5419,Yield,hg/ha,7246,7155,7404,6961,7842,6255,8498,6974,8212,7106,7568,9032,8638,6414,6139
170,Peru,656,"Coffee, green",5510,Production,tonnes,191651,196232,212770,203148,231447,188611,273178,225992,273780,243479,264605,331547,320164,256241,222047
177,Puerto Rico,656,"Coffee, green",5312,Area harvested,ha,30190,30590,30590,27510,22008,22008,22100,22500,21982,21072,20154,19427,18713,18010,17319
177,Puerto Rico,656,"Coffee, green",5419,Yield,hg/ha,2733,2828,2484,3383,4637,3607,3620,3600,3471,3516,3627,3657,3688,3719,3750
177,Puerto Rico,656,"Coffee, green",5510,Production,tonnes,8250,8650,7600,9308,10206,7938,8000,8100,7630,7410,7309,7105,6901,6698,6494
189,Saint Lucia,656,"Coffee, green",5312,Area harvested,ha,,,,,,,,,,,,,,,
189,Saint Lucia,656,"Coffee, green",5419,Yield,hg/ha,,,,,,,,,,,,,,,
189,Saint Lucia,656,"Coffee, green",5510,Production,tonnes,,,,,,,,,,,,,,,
191,Saint Vincent and the Grenadines,656,"Coffee, green",5312,Area harvested,ha,430,420,410,387,390,420,440,450,500,550,537,524,550,560,489
191,Saint Vincent and the Grenadines,656,"Coffee, green",5419,Yield,hg/ha,3721,3690,3659,3749,3846,3929,3977,4000,4000,4000,3721,3611,3091,3125,3451
191,Saint Vincent and the Grenadines,656,"Coffee, green",5510,Production,tonnes,160,155,150,145,150,165,175,180,200,220,200,189,170,175,169
207,Suriname,656,"Coffee, green",5312,Area harvested,ha,210,210,210,210,212,197,315,526,510,500,401,200,179,175,170
207,Suriname,656,"Coffee, green",5419,Yield,hg/ha,190,190,190,254,189,204,190,190,196,180,161,192,235,241,248
207,Suriname,656,"Coffee, green",5510,Production,tonnes,4,4,4,5,4,4,6,10,10,9,6,4,4,4,4
220,Trinidad and Tobago,656,"Coffee, green",5312,Area harvested,ha,3500,2500,1600,3600,680,2100,4400,370,370,400,350,443,350,355,350
220,Trinidad and Tobago,656,"Coffee, green",5419,Yield,hg/ha,1580,1624,1544,1628,1603,1667,1636,1622,1622,1604,1605,1613,1618,1622,1626
220,Trinidad and Tobago,656,"Coffee, green",5510,Production,tonnes,553,406,247,586,109,350,720,60,60,64,56,71,57,58,57
